SBY  6:30:04 [uart_full_prove_v3] Removing directory '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_tx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_tx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_rx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_rx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_formal_v3.sv' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full_formal_v3.sv'.
SBY  6:30:04 [uart_full_prove_v3] engine_0: smtbmc yices
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 69..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 69..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 70..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 70..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 71..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 71..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 72..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 72..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 73..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 73..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 74..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 74..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 75..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 75..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 76..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 76..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 77..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 77..
